game_id,experiment,llm_model,player,n_rounds,state_action,contributions,language,risk_probability,persona_set,memory_mode,framing,disposition,rep
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep3,persona,gemma2-9b-it,Player_3,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep3,persona,gemma2-9b-it,Player_4,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep3,persona,gemma2-9b-it,Player_5,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep3,persona,gemma2-9b-it,Player_6,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep4,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 52 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep4,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 52 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep4,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 52 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep4,persona,gemma2-9b-it,Player_4,10,E0 52 62 62 60 52 62 62 60 50,0 2 2 2 0 2 2 2 0 0,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep4,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 52 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep4,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 52 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep5,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep5,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep5,persona,gemma2-9b-it,Player_3,10,E0 52 62 62 62 60 50 50 50 50,0 2 2 2 2 0 0 0 0 0,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep5,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep5,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep5,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep6,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep6,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep6,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep6,persona,gemma2-9b-it,Player_4,10,E0 52 62 62 62 62 62 60 50 50,0 2 2 2 2 2 2 0 0 0,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep6,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep6,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep7,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep7,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep7,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep7,persona,gemma2-9b-it,Player_4,10,E0 52 62 62 62 62 62 60 50 50,0 2 2 2 2 2 2 0 0 0,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep7,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep7,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 62 62 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep8,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep8,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep8,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep8,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep8,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 62 62 62 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep8,persona,gemma2-9b-it,Player_6,10,E0 52 62 62 62 62 62 62 60 50,0 2 2 2 2 2 2 2 0 0,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep9,persona,gemma2-9b-it,Player_1,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep9,persona,gemma2-9b-it,Player_2,10,E0 50 50 50 50 50 50 50 50 50,0 0 0 0 0 0 0 0 0 0,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep9,persona,gemma2-9b-it,Player_3,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep9,persona,gemma2-9b-it,Player_4,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep9,persona,gemma2-9b-it,Player_5,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__en__rep9,persona,gemma2-9b-it,Player_6,10,E2 52 52 52 52 52 52 52 52 52,2 2 2 2 2 2 2 2 2 2,en,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep0,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,0
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep0,persona,gemma2-9b-it,Player_2,10,E0 52 62 62 62 62 62 62 62 62,0 2 2 2 2 2 2 2 2 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,0
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep0,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,0
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep0,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,0
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep0,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,0
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep0,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,0
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep1,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 62 64 64,2 2 2 2 2 2 2 2 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,1
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep1,persona,gemma2-9b-it,Player_2,10,E0 52 62 62 62 62 62 62 62 62,0 2 2 2 2 2 2 2 2 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,1
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep1,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,1
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep1,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,1
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep1,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,1
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep1,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,1
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep2,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,2
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep2,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,2
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep2,persona,gemma2-9b-it,Player_3,10,E0 52 62 62 62 62 62 62 62 62,0 2 2 2 2 2 2 2 2 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,2
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep2,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,2
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep2,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 64 64 64 64 64,2 2 2 2 2 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,2
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep2,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,2
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep3,persona,gemma2-9b-it,Player_1,10,E2 62 62 62 62 64 64 64 64 64,2 2 2 2 2 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep3,persona,gemma2-9b-it,Player_2,10,E2 62 62 62 62 62 62 62 62 60,2 2 2 2 2 2 2 2 2 0,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep3,persona,gemma2-9b-it,Player_3,10,E2 62 62 62 62 64 64 64 64 64,2 2 2 2 2 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep3,persona,gemma2-9b-it,Player_4,10,E2 62 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep3,persona,gemma2-9b-it,Player_5,10,E2 62 62 62 62 64 64 64 64 64,2 2 2 2 2 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep3,persona,gemma2-9b-it,Player_6,10,E2 62 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,3
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep4,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep4,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep4,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep4,persona,gemma2-9b-it,Player_4,10,E0 52 62 62 62 62 62 62 62 60,0 2 2 2 2 2 2 2 2 0,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep4,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 64 64 64 64 64,2 2 2 2 2 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep4,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,4
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep5,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep5,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep5,persona,gemma2-9b-it,Player_3,10,E0 52 62 62 62 62 62 62 62 62,0 2 2 2 2 2 2 2 2 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep5,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep5,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep5,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,5
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep6,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep6,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 62 62 64 64,2 2 2 2 2 2 2 2 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep6,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 62 62 64 64,2 2 2 2 2 2 2 2 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep6,persona,gemma2-9b-it,Player_4,10,E0 52 62 62 62 62 62 62 62 62,0 2 2 2 2 2 2 2 2 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep6,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 62 62 64 64,2 2 2 2 2 2 2 2 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep6,persona,gemma2-9b-it,Player_6,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,6
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep7,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 64 64 64 64 64,2 2 2 2 2 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep7,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 64 64 64 64 62,2 2 2 2 2 4 4 4 4 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep7,persona,gemma2-9b-it,Player_3,10,E2 52 64 62 64 64 64 64 64 64,2 2 4 2 4 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep7,persona,gemma2-9b-it,Player_4,10,E0 52 62 62 62 62 62 62 62 60,0 2 2 2 2 2 2 2 2 0,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep7,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 64 64 64 64 64 64,2 2 2 2 4 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep7,persona,gemma2-9b-it,Player_6,10,E2 52 62 64 64 64 64 64 64 64,2 2 2 4 4 4 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,7
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep8,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 62 64 64 54,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep8,persona,gemma2-9b-it,Player_2,10,E2 52 62 62 62 62 64 64 64 54,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep8,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 62 64 64 54,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep8,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 64 64 54,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep8,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 64 64 64 54,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep8,persona,gemma2-9b-it,Player_6,10,E0 52 62 62 62 62 62 62 60 52,0 2 2 2 2 2 2 2 0 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,8
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep9,persona,gemma2-9b-it,Player_1,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep9,persona,gemma2-9b-it,Player_2,10,E0 52 62 62 62 62 62 62 62 62,0 2 2 2 2 2 2 2 2 2,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep9,persona,gemma2-9b-it,Player_3,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep9,persona,gemma2-9b-it,Player_4,10,E2 52 62 62 62 62 62 64 64 64,2 2 2 2 2 2 2 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
crsd_milinski_high_risk__gemma2-9b-it__personas_mixed_1sel_5coop__vn__rep9,persona,gemma2-9b-it,Player_5,10,E2 52 62 62 62 62 64 64 64 64,2 2 2 2 2 2 4 4 4 4,vn,0.9,personas_mixed_1sel_5coop,full_history,False,cooperative,9
